,Date,Currency,Value
23918,2018-04-17,"Peruvian new sol, daily average",0.3898
23919,2018-04-18,"Peruvian new sol, daily average",0.3922
23920,2018-04-19,"Peruvian new sol, daily average",0.3924
23921,2018-04-20,"Peruvian new sol, daily average",0.395
23922,2018-04-21,"Peruvian new sol, daily average",0.0
23923,2018-04-22,"Peruvian new sol, daily average",0.0
23924,2018-04-23,"Peruvian new sol, daily average",0.3973
23925,2018-04-24,"Peruvian new sol, daily average",0.397
23926,2018-04-25,"Peruvian new sol, daily average",0.3974
23927,2018-04-26,"Peruvian new sol, daily average",0.3975
23928,2018-04-27,"Peruvian new sol, daily average",0.397
23929,2018-04-28,"Peruvian new sol, daily average",0.0
23930,2018-04-29,"Peruvian new sol, daily average",0.0
23931,2018-04-30,"Peruvian new sol, daily average",0.3953
23932,2018-05-01,"Peruvian new sol, daily average",0.3955
23933,2018-05-02,"Peruvian new sol, daily average",0.3934
23934,2018-05-03,"Peruvian new sol, daily average",0.3929
23935,2018-05-04,"Peruvian new sol, daily average",0.3931
23936,2018-05-05,"Peruvian new sol, daily average",0.0
23937,2018-05-06,"Peruvian new sol, daily average",0.0
23938,2018-05-07,"Peruvian new sol, daily average",0.3926
23939,2018-05-08,"Peruvian new sol, daily average",0.3944
23940,2018-05-09,"Peruvian new sol, daily average",0.3905
23941,2018-05-10,"Peruvian new sol, daily average",0.3901
23942,2018-05-11,"Peruvian new sol, daily average",0.392
23943,2018-05-12,"Peruvian new sol, daily average",0.0
23944,2018-05-13,"Peruvian new sol, daily average",0.0
23945,2018-05-14,"Peruvian new sol, daily average",0.3921
23946,2018-05-15,"Peruvian new sol, daily average",0.3937
23947,2018-05-16,"Peruvian new sol, daily average",0.3919
23948,2018-05-17,"Peruvian new sol, daily average",0.3911
