,Date,Currency,Value
32139,2018-07-19,"South African rand, daily average",0.09807
32140,2018-07-20,"South African rand, daily average",0.09785
32141,2018-07-21,"South African rand, daily average",0.0
32142,2018-07-22,"South African rand, daily average",0.0
32143,2018-07-23,"South African rand, daily average",0.09738
32144,2018-07-24,"South African rand, daily average",0.09881
32145,2018-07-25,"South African rand, daily average",0.09931
32146,2018-07-26,"South African rand, daily average",0.09883
32147,2018-07-27,"South African rand, daily average",0.09896
32148,2018-07-28,"South African rand, daily average",0.0
32149,2018-07-29,"South African rand, daily average",0.0
32150,2018-07-30,"South African rand, daily average",0.09897
32151,2018-07-31,"South African rand, daily average",0.09929
32152,2018-08-01,"South African rand, daily average",0.09836
32153,2018-08-02,"South African rand, daily average",0.09704
32154,2018-08-03,"South African rand, daily average",0.09749
32155,2018-08-04,"South African rand, daily average",0.0
